Dates;Destination;Group;Period;Price;Regio;Status;min_price
['26.10.2019', '03.11.2019'];El Paso;last-minute;2019-10;512 €;USA;2019-10-22;512 €
['25.10.2019', '08.11.2019'];El Paso;last-minute;2019-10;512 €;USA;2019-10-20;512 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;fernreisen;2019-11;308,00 €;USA;18.10.2019;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;last-minute;2019-11;308,00 €;USA;19.10.2019;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;fernreisen;2019-11;308,00 €;USA;19.10.2019;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;fernreisen;2019-11;308,00 €;USA;18.10.2019;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;last-minute;2019-11;308,00 €;USA;19.10.2019;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;fernreisen;2019-11;308,00 €;USA;19.10.2019;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;last-minute;2019-11;308 €;USA;2019-10-20;308 €
['02.11.2019', '16.11.2019'];Fort Lauderdale;fernreisen;2019-11;308 €;USA;2019-10-20;308 €
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;317,00 €;USA;04.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;warme-reiseziele;2019-11;317,00 €;USA;04.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;05.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;05.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;06.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;06.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;07.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;07.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;09.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;09.10.2019;316,00 €
['16.03.2020', '29.03.2020'];Fort Myers;fernreisen;2020-03;373,00 €;USA;19.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;317,00 €;USA;04.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;warme-reiseziele;2019-11;317,00 €;USA;04.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;05.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;05.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;06.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;06.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;07.10.2019;316,00 €
['05.11.2019', '13.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;07.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;fernreisen;2019-11;316,00 €;USA;09.10.2019;316,00 €
['05.11.2019', '19.11.2019'];Fort Myers;warme-reiseziele;2019-11;316,00 €;USA;09.10.2019;316,00 €
['16.03.2020', '29.03.2020'];Fort Myers;fernreisen;2020-03;373,00 €;USA;19.10.2019;316,00 €
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;329,00 €;USA;04.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;329,00 €;USA;04.10.2019;328,00 €
['16.10.2019', '04.11.2019'];Houston;last-minute;2019-10;449,00 €;USA;04.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;328,00 €;USA;05.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;328,00 €;USA;05.10.2019;328,00 €
['16.10.2019', '04.11.2019'];Houston;last-minute;2019-10;404,00 €;USA;05.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;328,00 €;USA;06.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;328,00 €;USA;06.10.2019;328,00 €
['16.10.2019', '04.11.2019'];Houston;last-minute;2019-10;404,00 €;USA;06.10.2019;328,00 €
['04.03.2020', '25.03.2020'];Houston;fernreisen;2020-03;328,00 €;USA;07.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;332,00 €;USA;07.10.2019;328,00 €
['20.10.2019', '28.10.2019'];Houston;last-minute;2019-10;432,00 €;USA;07.10.2019;328,00 €
['04.03.2020', '25.03.2020'];Houston;fernreisen;2020-03;328,00 €;USA;09.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;328,00 €;USA;09.10.2019;328,00 €
['22.10.2019', '31.10.2019'];Houston;last-minute;2019-10;378,00 €;USA;09.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;329,00 €;USA;04.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;329,00 €;USA;04.10.2019;328,00 €
['16.10.2019', '04.11.2019'];Houston;last-minute;2019-10;449,00 €;USA;04.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;328,00 €;USA;05.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;328,00 €;USA;05.10.2019;328,00 €
['16.10.2019', '04.11.2019'];Houston;last-minute;2019-10;404,00 €;USA;05.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;fernreisen;2019-10;328,00 €;USA;06.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;328,00 €;USA;06.10.2019;328,00 €
['16.10.2019', '04.11.2019'];Houston;last-minute;2019-10;404,00 €;USA;06.10.2019;328,00 €
['04.03.2020', '25.03.2020'];Houston;fernreisen;2020-03;328,00 €;USA;07.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;332,00 €;USA;07.10.2019;328,00 €
['20.10.2019', '28.10.2019'];Houston;last-minute;2019-10;432,00 €;USA;07.10.2019;328,00 €
['04.03.2020', '25.03.2020'];Houston;fernreisen;2020-03;328,00 €;USA;09.10.2019;328,00 €
['29.10.2019', '05.11.2019'];Houston;warme-reiseziele;2019-10;328,00 €;USA;09.10.2019;328,00 €
['22.10.2019', '31.10.2019'];Houston;last-minute;2019-10;378,00 €;USA;09.10.2019;328,00 €
['30.10.2019', '04.11.2019'];Houston;last-minute;2019-10;438 €;USA;2019-10-20;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;fernreisen;2020-05;328,00 €;USA;07.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;328,00 €;USA;07.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;fernreisen;2020-05;328,00 €;USA;09.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;328,00 €;USA;09.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;fernreisen;2020-05;328,00 €;USA;07.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;328,00 €;USA;07.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;fernreisen;2020-05;328,00 €;USA;09.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;328,00 €;USA;09.10.2019;328,00 €
['06.11.2019', '28.11.2019'];Jacksonville Florida;fernreisen;2019-11;383 €;USA;2019-10-20;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;fernreisen;2020-05;328,00 €;USA;04.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;warme-reiseziele;2020-05;328,00 €;USA;04.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;fernreisen;2020-05;328,00 €;USA;05.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;warme-reiseziele;2020-05;328,00 €;USA;05.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;fernreisen;2020-05;328,00 €;USA;06.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;warme-reiseziele;2020-05;328,00 €;USA;06.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;fernreisen;2020-05;328,00 €;USA;04.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;warme-reiseziele;2020-05;328,00 €;USA;04.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;fernreisen;2020-05;328,00 €;USA;05.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;warme-reiseziele;2020-05;328,00 €;USA;05.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;fernreisen;2020-05;328,00 €;USA;06.10.2019;328,00 €
['12.05.2020', '27.05.2020'];Jacksonville, Florida;warme-reiseziele;2020-05;328,00 €;USA;06.10.2019;328,00 €
['21.04.2020', '28.04.2020'];Las Vegas;fernreisen;2020-04;312,00 €;USA;04.10.2019;312,00 €
['30.07.2020', '18.08.2020'];Las Vegas;sommerferien;2020-07;445,00 €;USA;04.10.2019;312,00 €
['21.04.2020', '28.04.2020'];Las Vegas;fernreisen;2020-04;312,00 €;USA;05.10.2019;312,00 €
['10.08.2020', '31.08.2020'];Las Vegas;sommerferien;2020-08;448,00 €;USA;05.10.2019;312,00 €
['10.03.2020', '17.03.2020'];Las Vegas;fernreisen;2020-03;314,00 €;USA;06.10.2019;312,00 €
['03.08.2020', '23.08.2020'];Las Vegas;sommerferien;2020-08;449,00 €;USA;06.10.2019;312,00 €
['05.11.2019', '19.11.2019'];Las Vegas;fernreisen;2019-11;314,00 €;USA;07.10.2019;312,00 €
['30.07.2020', '18.08.2020'];Las Vegas;sommerferien;2020-07;448,00 €;USA;07.10.2019;312,00 €
['21.10.2019', '27.10.2019'];Las Vegas;last-minute;2019-10;356,00 €;USA;07.10.2019;312,00 €
['05.11.2019', '19.11.2019'];Las Vegas;fernreisen;2019-11;314,00 €;USA;09.10.2019;312,00 €
['20.05.2020', '27.05.2020'];Las Vegas;warme-reiseziele;2020-05;331,00 €;USA;09.10.2019;312,00 €
['10.08.2020', '31.08.2020'];Las Vegas;sommerferien;2020-08;447,00 €;USA;09.10.2019;312,00 €
['22.10.2019', '29.10.2019'];Las Vegas;last-minute;2019-10;340,00 €;USA;09.10.2019;312,00 €
['04.08.2020', '18.08.2020'];Las Vegas;sommerferien;2020-08;449,00 €;USA;18.10.2019;312,00 €
['29.10.2019', '03.11.2019'];Las Vegas;last-minute;2019-10;346,00 €;USA;18.10.2019;312,00 €
['21.04.2020', '05.05.2020'];Las Vegas;fernreisen;2020-04;319,00 €;USA;18.10.2019;312,00 €
['04.08.2020', '18.08.2020'];Las Vegas;sommerferien;2020-08;448,00 €;USA;19.10.2019;312,00 €
['29.10.2019', '03.11.2019'];Las Vegas;last-minute;2019-10;346,00 €;USA;19.10.2019;312,00 €
['21.04.2020', '28.04.2020'];Las Vegas;fernreisen;2020-04;325,00 €;USA;19.10.2019;312,00 €
['21.04.2020', '28.04.2020'];Las Vegas;fernreisen;2020-04;312,00 €;USA;04.10.2019;312,00 €
['30.07.2020', '18.08.2020'];Las Vegas;sommerferien;2020-07;445,00 €;USA;04.10.2019;312,00 €
['21.04.2020', '28.04.2020'];Las Vegas;fernreisen;2020-04;312,00 €;USA;05.10.2019;312,00 €
['10.08.2020', '31.08.2020'];Las Vegas;sommerferien;2020-08;448,00 €;USA;05.10.2019;312,00 €
['10.03.2020', '17.03.2020'];Las Vegas;fernreisen;2020-03;314,00 €;USA;06.10.2019;312,00 €
['03.08.2020', '23.08.2020'];Las Vegas;sommerferien;2020-08;449,00 €;USA;06.10.2019;312,00 €
['05.11.2019', '19.11.2019'];Las Vegas;fernreisen;2019-11;314,00 €;USA;07.10.2019;312,00 €
['30.07.2020', '18.08.2020'];Las Vegas;sommerferien;2020-07;448,00 €;USA;07.10.2019;312,00 €
['21.10.2019', '27.10.2019'];Las Vegas;last-minute;2019-10;356,00 €;USA;07.10.2019;312,00 €
['05.11.2019', '19.11.2019'];Las Vegas;fernreisen;2019-11;314,00 €;USA;09.10.2019;312,00 €
['20.05.2020', '27.05.2020'];Las Vegas;warme-reiseziele;2020-05;331,00 €;USA;09.10.2019;312,00 €
['10.08.2020', '31.08.2020'];Las Vegas;sommerferien;2020-08;447,00 €;USA;09.10.2019;312,00 €
['22.10.2019', '29.10.2019'];Las Vegas;last-minute;2019-10;340,00 €;USA;09.10.2019;312,00 €
['04.08.2020', '18.08.2020'];Las Vegas;sommerferien;2020-08;449,00 €;USA;18.10.2019;312,00 €
['29.10.2019', '03.11.2019'];Las Vegas;last-minute;2019-10;346,00 €;USA;18.10.2019;312,00 €
['21.04.2020', '05.05.2020'];Las Vegas;fernreisen;2020-04;319,00 €;USA;18.10.2019;312,00 €
['04.08.2020', '18.08.2020'];Las Vegas;sommerferien;2020-08;448,00 €;USA;19.10.2019;312,00 €
['29.10.2019', '03.11.2019'];Las Vegas;last-minute;2019-10;346,00 €;USA;19.10.2019;312,00 €
['21.04.2020', '28.04.2020'];Las Vegas;fernreisen;2020-04;325,00 €;USA;19.10.2019;312,00 €
['27.07.2020', '14.08.2020'];Las Vegas;sommerferien;2020-07;478 €;USA;2019-10-20;312,00 €
['10.08.2020', '31.08.2020'];Las Vegas;sommerferien;2020-08;449 €;USA;2019-10-22;312,00 €
['10.08.2020', '01.09.2020'];Las Vegas;sommerferien;2020-08;454 €;USA;2019-10-26;312,00 €
['10.08.2020', '01.09.2020'];Las Vegas;sommerferien;2020-08;454 €;USA;2019-10-26;312,00 €
['17.08.2020', '05.09.2020'];Los Angeles;fernreisen;2020-08;371,00 €;USA;06.10.2019;297 €
['17.08.2020', '05.09.2020'];Los Angeles;sommerferien;2020-08;371,00 €;USA;06.10.2019;297 €
['25.04.2020', '09.05.2020'];Los Angeles;fernreisen;2020-04;327,00 €;USA;18.10.2019;297 €
['17.08.2020', '05.09.2020'];Los Angeles;fernreisen;2020-08;371,00 €;USA;06.10.2019;297 €
['17.08.2020', '05.09.2020'];Los Angeles;sommerferien;2020-08;371,00 €;USA;06.10.2019;297 €
['25.04.2020', '09.05.2020'];Los Angeles;fernreisen;2020-04;327,00 €;USA;18.10.2019;297 €
['21.01.2020', '28.01.2020'];Los Angeles;fernreisen;2020-01;321 €;USA;2019-10-22;297 €
['22.01.2020', '31.01.2020'];Los Angeles;fernreisen;2020-01;297 €;USA;2019-10-26;297 €
['14.04.2020', '06.05.2020'];Los Angeles;fernreisen;2020-04;297 €;USA;2019-10-26;297 €
['23.10.2019', '19.11.2019'];Miami International;fernreisen;2019-10;329,00 €;USA;04.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;warme-reiseziele;2019-10;329,00 €;USA;04.10.2019;253,00 €
['22.10.2019', '28.10.2019'];Miami International;fernreisen;2019-10;328,00 €;USA;05.10.2019;253,00 €
['22.10.2019', '28.10.2019'];Miami International;warme-reiseziele;2019-10;328,00 €;USA;05.10.2019;253,00 €
['22.10.2019', '28.10.2019'];Miami International;fernreisen;2019-10;328,00 €;USA;06.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;fernreisen;2019-10;328,00 €;USA;07.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;warme-reiseziele;2019-10;328,00 €;USA;07.10.2019;253,00 €
['12.05.2020', '19.05.2020'];Miami International;fernreisen;2020-05;328,00 €;USA;09.10.2019;253,00 €
['12.05.2020', '19.05.2020'];Miami International;warme-reiseziele;2020-05;328,00 €;USA;09.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;last-minute;2019-10;328,00 €;USA;09.10.2019;253,00 €
['27.07.2020', '17.08.2020'];Miami International;sommerferien;2020-07;510,00 €;USA;18.10.2019;253,00 €
['01.11.2019', '30.11.2019'];Miami International;last-minute;2019-11;280,00 €;USA;18.10.2019;253,00 €
['19.11.2019', '26.11.2019'];Miami International;warme-reiseziele;2019-11;253,00 €;USA;18.10.2019;253,00 €
['01.02.2020', '15.02.2020'];Miami International;fernreisen;2020-02;253,00 €;USA;18.10.2019;253,00 €
['01.11.2019', '30.11.2019'];Miami International;last-minute;2019-11;280,00 €;USA;19.10.2019;253,00 €
['20.11.2019', '07.12.2019'];Miami International;fernreisen;2019-11;268,00 €;USA;19.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;fernreisen;2019-10;329,00 €;USA;04.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;warme-reiseziele;2019-10;329,00 €;USA;04.10.2019;253,00 €
['22.10.2019', '28.10.2019'];Miami International;fernreisen;2019-10;328,00 €;USA;05.10.2019;253,00 €
['22.10.2019', '28.10.2019'];Miami International;warme-reiseziele;2019-10;328,00 €;USA;05.10.2019;253,00 €
['22.10.2019', '28.10.2019'];Miami International;fernreisen;2019-10;328,00 €;USA;06.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;fernreisen;2019-10;328,00 €;USA;07.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;warme-reiseziele;2019-10;328,00 €;USA;07.10.2019;253,00 €
['12.05.2020', '19.05.2020'];Miami International;fernreisen;2020-05;328,00 €;USA;09.10.2019;253,00 €
['12.05.2020', '19.05.2020'];Miami International;warme-reiseziele;2020-05;328,00 €;USA;09.10.2019;253,00 €
['23.10.2019', '19.11.2019'];Miami International;last-minute;2019-10;328,00 €;USA;09.10.2019;253,00 €
['27.07.2020', '17.08.2020'];Miami International;sommerferien;2020-07;510,00 €;USA;18.10.2019;253,00 €
['01.11.2019', '30.11.2019'];Miami International;last-minute;2019-11;280,00 €;USA;18.10.2019;253,00 €
['19.11.2019', '26.11.2019'];Miami International;warme-reiseziele;2019-11;253,00 €;USA;18.10.2019;253,00 €
['01.02.2020', '15.02.2020'];Miami International;fernreisen;2020-02;253,00 €;USA;18.10.2019;253,00 €
['01.11.2019', '30.11.2019'];Miami International;last-minute;2019-11;280,00 €;USA;19.10.2019;253,00 €
['20.11.2019', '07.12.2019'];Miami International;fernreisen;2019-11;268,00 €;USA;19.10.2019;253,00 €
['17.03.2020', '25.03.2020'];Miami International;warme-reiseziele;2020-03;271 €;USA;2019-10-20;253,00 €
['17.03.2020', '25.03.2020'];Miami International;fernreisen;2020-03;271 €;USA;2019-10-20;253,00 €
['19.11.2019', '08.12.2019'];Miami International;warme-reiseziele;2019-11;277 €;USA;2019-10-22;253,00 €
['30.01.2020', '19.02.2020'];Miami International;fernreisen;2020-01;255 €;USA;2019-10-22;253,00 €
['15.01.2020', '26.01.2020'];Miami International;fernreisen;2020-01;267 €;USA;2019-10-26;253,00 €
['24.02.2020', '04.03.2020'];Miami International;fernreisen;2020-02;300 €;USA;2019-10-26;253,00 €
['15.10.2019', '22.10.2019'];Minneapolis;last-minute;2019-10;434,00 €;USA;04.10.2019;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;546,00 €;USA;18.10.2019;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;550,00 €;USA;19.10.2019;434,00 €
['15.10.2019', '22.10.2019'];Minneapolis;last-minute;2019-10;434,00 €;USA;04.10.2019;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;546,00 €;USA;18.10.2019;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;550,00 €;USA;19.10.2019;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;549 €;USA;2019-10-20;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;546 €;USA;2019-10-22;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;542 €;USA;2019-10-26;434,00 €
['23.08.2020', '06.09.2020'];Minneapolis;sommerferien;2020-08;549 €;USA;2019-10-26;434,00 €
['29.07.2020', '05.08.2020'];New Orleans;sommerferien;2020-07;584 €;USA;2019-10-22;584 €
['27.04.2020', '07.05.2020'];New York;fernreisen;2020-04;306,00 €;USA;04.10.2019;230 €
['23.01.2020', '30.01.2020'];New York;fernreisen;2020-01;299,00 €;USA;05.10.2019;230 €
['23.01.2020', '30.01.2020'];New York;fernreisen;2020-01;299,00 €;USA;06.10.2019;230 €
['27.04.2020', '03.05.2020'];New York;fernreisen;2020-04;304,00 €;USA;07.10.2019;230 €
['27.04.2020', '07.05.2020'];New York;fernreisen;2020-04;303,00 €;USA;09.10.2019;230 €
['21.03.2020', '28.03.2020'];New York;fernreisen;2020-03;274,00 €;USA;18.10.2019;230 €
['19.03.2020', '26.03.2020'];New York;fernreisen;2020-03;283,00 €;USA;19.10.2019;230 €
['27.04.2020', '07.05.2020'];New York;fernreisen;2020-04;306,00 €;USA;04.10.2019;230 €
['23.01.2020', '30.01.2020'];New York;fernreisen;2020-01;299,00 €;USA;05.10.2019;230 €
['23.01.2020', '30.01.2020'];New York;fernreisen;2020-01;299,00 €;USA;06.10.2019;230 €
['27.04.2020', '03.05.2020'];New York;fernreisen;2020-04;304,00 €;USA;07.10.2019;230 €
['27.04.2020', '07.05.2020'];New York;fernreisen;2020-04;303,00 €;USA;09.10.2019;230 €
['21.03.2020', '28.03.2020'];New York;fernreisen;2020-03;274,00 €;USA;18.10.2019;230 €
['19.03.2020', '26.03.2020'];New York;fernreisen;2020-03;283,00 €;USA;19.10.2019;230 €
['06.05.2020', '20.05.2020'];New York;fernreisen;2020-05;283 €;USA;2019-10-20;230 €
['29.07.2020', '05.08.2020'];New York;sommerferien;2020-07;412 €;USA;2019-10-22;230 €
['13.03.2020', '21.03.2020'];New York;fernreisen;2020-03;235 €;USA;2019-10-22;230 €
['29.07.2020', '19.08.2020'];New York;sommerferien;2020-07;413 €;USA;2019-10-26;230 €
['14.03.2020', '28.03.2020'];New York;fernreisen;2020-03;269 €;USA;2019-10-26;230 €
['29.07.2020', '19.08.2020'];New York;sommerferien;2020-07;412 €;USA;2019-10-26;230 €
['05.05.2020', '19.05.2020'];New York;fernreisen;2020-05;230 €;USA;2019-10-26;230 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;04.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;05.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;06.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;07.10.2019;245 €
['22.01.2020', '02.02.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;09.10.2019;245 €
['30.10.2019', '04.11.2019'];New York La Guardia;last-minute;2019-10;277,00 €;USA;18.10.2019;245 €
['22.11.2019', '29.11.2019'];New York La Guardia;fernreisen;2019-11;269,00 €;USA;18.10.2019;245 €
['30.10.2019', '04.11.2019'];New York La Guardia;last-minute;2019-10;277,00 €;USA;19.10.2019;245 €
['22.11.2019', '29.11.2019'];New York La Guardia;fernreisen;2019-11;269,00 €;USA;19.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;04.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;05.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;06.10.2019;245 €
['15.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;07.10.2019;245 €
['22.01.2020', '02.02.2020'];New York La Guardia;fernreisen;2020-01;314,00 €;USA;09.10.2019;245 €
['30.10.2019', '04.11.2019'];New York La Guardia;last-minute;2019-10;277,00 €;USA;18.10.2019;245 €
['22.11.2019', '29.11.2019'];New York La Guardia;fernreisen;2019-11;269,00 €;USA;18.10.2019;245 €
['30.10.2019', '04.11.2019'];New York La Guardia;last-minute;2019-10;277,00 €;USA;19.10.2019;245 €
['22.11.2019', '29.11.2019'];New York La Guardia;fernreisen;2019-11;269,00 €;USA;19.10.2019;245 €
['01.07.2020', '15.07.2020'];New York La Guardia;warme-reiseziele;2020-07;368 €;USA;2019-10-20;245 €
['10.03.2020', '17.03.2020'];New York La Guardia;fernreisen;2020-03;326 €;USA;2019-10-20;245 €
['09.03.2020', '22.03.2020'];New York La Guardia;fernreisen;2020-03;276 €;USA;2019-10-22;245 €
['28.10.2019', '14.11.2019'];New York La Guardia;last-minute;2019-10;272 €;USA;2019-10-26;245 €
['17.03.2020', '25.03.2020'];New York La Guardia;fernreisen;2020-03;268 €;USA;2019-10-26;245 €
['09.11.2019', '15.11.2019'];New York La Guardia;last-minute;2019-11;270 €;USA;2019-10-26;245 €
['16.01.2020', '23.01.2020'];New York La Guardia;fernreisen;2020-01;245 €;USA;2019-10-26;245 €
['01.07.2020', '15.07.2020'];Newark;fernreisen;2020-07;367,00 €;USA;18.10.2019;248 €
['23.04.2020', '01.05.2020'];Newark;fernreisen;2020-04;339,00 €;USA;19.10.2019;248 €
['01.07.2020', '15.07.2020'];Newark;fernreisen;2020-07;367,00 €;USA;18.10.2019;248 €
['23.04.2020', '01.05.2020'];Newark;fernreisen;2020-04;339,00 €;USA;19.10.2019;248 €
['18.11.2019', '25.11.2019'];Newark;fernreisen;2019-11;275 €;USA;2019-10-22;248 €
['28.07.2020', '26.08.2020'];Newark;sommerferien;2020-07;496 €;USA;2019-10-26;248 €
['04.11.2019', '18.11.2019'];Newark;last-minute;2019-11;268 €;USA;2019-10-26;248 €
['04.11.2019', '18.11.2019'];Newark;fernreisen;2019-11;268 €;USA;2019-10-26;248 €
['28.07.2020', '26.08.2020'];Newark;sommerferien;2020-07;496 €;USA;2019-10-26;248 €
['09.11.2019', '16.11.2019'];Newark;last-minute;2019-11;252 €;USA;2019-10-26;248 €
['02.03.2020', '09.03.2020'];Newark;fernreisen;2020-03;248 €;USA;2019-10-26;248 €
['26.02.2020', '03.03.2020'];Orlando;fernreisen;2020-02;319,00 €;USA;04.10.2019;303 €
['05.05.2020', '12.05.2020'];Orlando;warme-reiseziele;2020-05;330,00 €;USA;04.10.2019;303 €
['26.02.2020', '03.03.2020'];Orlando;fernreisen;2020-02;318,00 €;USA;05.10.2019;303 €
['26.02.2020', '03.03.2020'];Orlando;fernreisen;2020-02;318,00 €;USA;06.10.2019;303 €
['31.10.2019', '06.11.2019'];Orlando;warme-reiseziele;2019-10;318,00 €;USA;06.10.2019;303 €
['22.10.2019', '30.10.2019'];Orlando;fernreisen;2019-10;318,00 €;USA;07.10.2019;303 €
['22.10.2019', '30.10.2019'];Orlando;warme-reiseziele;2019-10;318,00 €;USA;07.10.2019;303 €
['24.03.2020', '01.04.2020'];Orlando;fernreisen;2020-03;318,00 €;USA;09.10.2019;303 €
['22.10.2019', '30.10.2019'];Orlando;warme-reiseziele;2019-10;318,00 €;USA;09.10.2019;303 €
['22.10.2019', '30.10.2019'];Orlando;last-minute;2019-10;318,00 €;USA;09.10.2019;303 €
